loss,mse,val_loss,val_mse
0.3660825408336257,0.3660825408336257,0.25227763209821413,0.25227763209821413
0.3740097315234392,0.3740097315234392,0.19365084607179472,0.19365084607179472
0.36919241129946545,0.36919241129946545,0.30198704917617397,0.30198704917617397
0.3499698565930736,0.3499698565930736,0.20430574642152202,0.20430574642152202
0.33664256780325963,0.33664256780325963,0.22655073578665857,0.22655073578665857
0.33583647220515883,0.33583647220515883,0.15413961022281322,0.15413961022281322
0.3321843752954282,0.3321843752954282,0.1930477438228471,0.1930477438228471
0.3290040572585703,0.3290040572585703,0.19957946628636244,0.19957946628636244
0.30966309361717326,0.30966309361717326,0.17986108788422175,0.17986108788422175
0.306516975975361,0.306516975975361,0.22454029423038976,0.22454029423038976
0.3092377698239015,0.3092377698239015,0.2100355283034091,0.2100355283034091
0.29681002769340464,0.29681002769340464,0.16200347888429148,0.16200347888429148
0.2956495370183672,0.2956495370183672,0.17422429421523802,0.17422429421523802
0.27153546423936376,0.27153546423936376,0.19034838957750067,0.19034838957750067
0.2648178507782975,0.2648178507782975,0.1724595018238032,0.1724595018238032
0.2808096261859751,0.2808096261859751,0.17701291896048046,0.17701291896048046
0.26841693685776524,0.26841693685776524,0.20425328166306425,0.20425328166306425
0.25204168407081745,0.25204168407081745,0.163700681661262,0.163700681661262
0.2642795294016397,0.2642795294016397,0.149425574508654,0.149425574508654
0.2562352059548404,0.2562352059548404,0.1474085444850581,0.1474085444850581
0.24142367017715155,0.24142367017715155,0.14335009207328162,0.14335009207328162
0.2509126600359573,0.2509126600359573,0.13723311196936636,0.13723311196936636
0.2349866114708842,0.2349866114708842,0.11230480395967052,0.11230480395967052
0.23402658120101813,0.23402658120101813,0.15192489751747676,0.15192489751747676
0.22497609995153486,0.22497609995153486,0.15873574523800085,0.15873574523800085
