Unnamed: 0,Formula,modformula,In,Tl,La,Sr,Mn,Ni,Ru,Pd,Hf,Cs,Sc,Co,Si,Fe,Li,Cl,Yb,Te,N,Ti,Cd,Zr,Y,Ga,Cr,Pr,Tm,Br,Ca,Mg,Rb,Au,Nd,Ce,Ho,I,Ba,Se,Pb,Ge,Gd,Tb,Dy,Cu,Na,Sb,Bi,P,As,Sm,Zn,Al,Sn,Ag,Nb,Mo,V,S,K,Lu,O,Eu,Ta,B,Er,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference,sum_elements
1909,Ba7.97Ga15.95Sn30.08,Ba7.97Ga15.95Sn30.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29537037037037,0,0,0,0,0,0,0,0,0,0,0,0,0.147592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557037037037037,0,0,0,0,0,0,0,0,0,0,0,0,540,,354,10560,0.00132,0.7,https://doi.org/10.1021/acs.chemmater.5b00025,1
1910,Ba7.97Ga15.95Sn30.09,Ba7.97Ga15.95Sn30.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295315682281059,0,0,0,0,0,0,0,0,0,0,0,0,0.147565265691539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557119052027402,0,0,0,0,0,0,0,0,0,0,0,0,500,,361,10558,0.00137,0.76,https://doi.org/10.1021/acs.chemmater.5b00025,1
1911,Ba7.97Ga15.95Sn30.10,Ba7.97Ga15.95Sn30.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295261014439097,0,0,0,0,0,0,0,0,0,0,0,0,0.147537948907812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557201036653092,0,0,0,0,0,0,0,0,0,0,0,0,460,,362,11183,0.00147,0.78,https://doi.org/10.1021/acs.chemmater.5b00025,1
1912,Ba8.01Ga15.83Zn0.019Sn30.15,Ba8.01Ga15.83Zn0.019Sn30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293099298265104,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003517932196485,0,0.558240293284453,0,0,0,0,0,0,0,0,0,0,0,0,300,,411,5190,0.00088,0.31,https://doi.org/10.1021/acs.chemmater.5b00025,1
1913,Ba8.01Ga15.83Zn0.019Sn30.15,Ba8.01Ga15.83Zn0.019Sn30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293099298265104,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003517932196485,0,0.558240293284453,0,0,0,0,0,0,0,0,0,0,0,0,340,,431,4929,0.00092,0.38,https://doi.org/10.1021/acs.chemmater.5b00025,1
1914,Ba8.01Ga15.83Zn0.019Sn30.15,Ba8.01Ga15.83Zn0.019Sn30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293099298265104,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003517932196485,0,0.558240293284453,0,0,0,0,0,0,0,0,0,0,0,0,380,,449,4709,0.00095,0.46,https://doi.org/10.1021/acs.chemmater.5b00025,1
1915,Ba8.01Ga15.83Zn0.019Sn30.15,Ba8.01Ga15.83Zn0.019Sn30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293099298265104,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003517932196485,0,0.558240293284453,0,0,0,0,0,0,0,0,0,0,0,0,580,,470,4780,0.00106,0.48,https://doi.org/10.1021/acs.chemmater.5b00025,1
1916,Ba8.01Ga15.83Zn0.019Sn30.15,Ba8.01Ga15.83Zn0.019Sn30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293099298265104,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003517932196485,0,0.558240293284453,0,0,0,0,0,0,0,0,0,0,0,0,540,,486,4254,0.001,0.52,https://doi.org/10.1021/acs.chemmater.5b00025,1
1917,Ba8.01Ga15.83Zn0.019Sn30.15,Ba8.01Ga15.83Zn0.019Sn30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293099298265104,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003517932196485,0,0.558240293284453,0,0,0,0,0,0,0,0,0,0,0,0,420,,467,4480,0.00097,0.54,https://doi.org/10.1021/acs.chemmater.5b00025,1
1918,Ba8.01Ga15.83Zn0.019Sn30.15,Ba8.01Ga15.83Zn0.019Sn30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293099298265104,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003517932196485,0,0.558240293284453,0,0,0,0,0,0,0,0,0,0,0,0,500,,485,4202,0.00099,0.57,https://doi.org/10.1021/acs.chemmater.5b00025,1
1919,Ba8.01Ga15.83Zn0.019Sn30.15,Ba8.01Ga15.83Zn0.019Sn30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293099298265104,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003517932196485,0,0.558240293284453,0,0,0,0,0,0,0,0,0,0,0,0,460,,479,4306,0.00099,0.58,https://doi.org/10.1021/acs.chemmater.5b00025,1
1920,Ba8.01Ga15.88Zn0.009Sn30.11,Ba8.01Ga15.88Zn0.009Sn30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294025069895758,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001666388935177,0,0.557499675979929,0,0,0,0,0,0,0,0,0,0,0,0,300,,369,7591,0.00103,0.33,https://doi.org/10.1021/acs.chemmater.5b00025,1
1921,Ba8.01Ga15.88Zn0.009Sn30.11,Ba8.01Ga15.88Zn0.009Sn30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294025069895758,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001666388935177,0,0.557499675979929,0,0,0,0,0,0,0,0,0,0,0,0,340,,389,7197,0.00109,0.42,https://doi.org/10.1021/acs.chemmater.5b00025,1
1922,Ba8.01Ga15.88Zn0.009Sn30.11,Ba8.01Ga15.88Zn0.009Sn30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294025069895758,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001666388935177,0,0.557499675979929,0,0,0,0,0,0,0,0,0,0,0,0,380,,408,6797,0.00113,0.51,https://doi.org/10.1021/acs.chemmater.5b00025,1
1923,Ba8.01Ga15.88Zn0.009Sn30.11,Ba8.01Ga15.88Zn0.009Sn30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294025069895758,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001666388935177,0,0.557499675979929,0,0,0,0,0,0,0,0,0,0,0,0,420,,423,6360,0.00114,0.58,https://doi.org/10.1021/acs.chemmater.5b00025,1
1924,Ba8.01Ga15.88Zn0.009Sn30.11,Ba8.01Ga15.88Zn0.009Sn30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294025069895758,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001666388935177,0,0.557499675979929,0,0,0,0,0,0,0,0,0,0,0,0,580,,424,7300,0.00131,0.64,https://doi.org/10.1021/acs.chemmater.5b00025,1
1925,Ba8.01Ga15.88Zn0.009Sn30.11,Ba8.01Ga15.88Zn0.009Sn30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294025069895758,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001666388935177,0,0.557499675979929,0,0,0,0,0,0,0,0,0,0,0,0,460,,438,6118,0.00117,0.66,https://doi.org/10.1021/acs.chemmater.5b00025,1
1926,Ba8.01Ga15.88Zn0.009Sn30.11,Ba8.01Ga15.88Zn0.009Sn30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294025069895758,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001666388935177,0,0.557499675979929,0,0,0,0,0,0,0,0,0,0,0,0,540,,445,6320,0.00125,0.69,https://doi.org/10.1021/acs.chemmater.5b00025,1
1927,Ba8.01Ga15.88Zn0.009Sn30.11,Ba8.01Ga15.88Zn0.009Sn30.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294025069895758,0,0,0,0,0,0,0,0,0,0,0,0,0.148308615230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001666388935177,0,0.557499675979929,0,0,0,0,0,0,0,0,0,0,0,0,500,,451,5876,0.00119,0.7,https://doi.org/10.1021/acs.chemmater.5b00025,1
1928,Ba8.01Ga15.89Zn0.006Sn30.1,Ba8.01Ga15.89Zn0.006Sn30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294226567418435,0,0,0,0,0,0,0,0,0,0,0,0,0.148316853682924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001110987668036,0,0.557345480131837,0,0,0,0,0,0,0,0,0,0,0,0,300,,336,14596,0.00164,0.5,https://doi.org/10.1021/acs.chemmater.5b00025,1
1929,Ba8.01Ga15.89Zn0.006Sn30.1,Ba8.01Ga15.89Zn0.006Sn30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294226567418435,0,0,0,0,0,0,0,0,0,0,0,0,0.148316853682924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001110987668036,0,0.557345480131837,0,0,0,0,0,0,0,0,0,0,0,0,340,,355,13640,0.00172,0.63,https://doi.org/10.1021/acs.chemmater.5b00025,1
1930,Ba8.01Ga15.89Zn0.006Sn30.1,Ba8.01Ga15.89Zn0.006Sn30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294226567418435,0,0,0,0,0,0,0,0,0,0,0,0,0.148316853682924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001110987668036,0,0.557345480131837,0,0,0,0,0,0,0,0,0,0,0,0,380,,374,12700,0.00178,0.75,https://doi.org/10.1021/acs.chemmater.5b00025,1
1931,Ba8.01Ga15.89Zn0.006Sn30.1,Ba8.01Ga15.89Zn0.006Sn30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294226567418435,0,0,0,0,0,0,0,0,0,0,0,0,0.148316853682924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001110987668036,0,0.557345480131837,0,0,0,0,0,0,0,0,0,0,0,0,580,,392,11500,0.00177,0.82,https://doi.org/10.1021/acs.chemmater.5b00025,1
1932,Ba8.01Ga15.89Zn0.006Sn30.1,Ba8.01Ga15.89Zn0.006Sn30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294226567418435,0,0,0,0,0,0,0,0,0,0,0,0,0.148316853682924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001110987668036,0,0.557345480131837,0,0,0,0,0,0,0,0,0,0,0,0,420,,383,11985,0.00176,0.84,https://doi.org/10.1021/acs.chemmater.5b00025,1
1933,Ba8.01Ga15.89Zn0.006Sn30.1,Ba8.01Ga15.89Zn0.006Sn30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294226567418435,0,0,0,0,0,0,0,0,0,0,0,0,0.148316853682924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001110987668036,0,0.557345480131837,0,0,0,0,0,0,0,0,0,0,0,0,460,,391,11429,0.00175,0.92,https://doi.org/10.1021/acs.chemmater.5b00025,1
1934,Ba8.01Ga15.89Zn0.006Sn30.1,Ba8.01Ga15.89Zn0.006Sn30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294226567418435,0,0,0,0,0,0,0,0,0,0,0,0,0.148316853682924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001110987668036,0,0.557345480131837,0,0,0,0,0,0,0,0,0,0,0,0,540,,405,10940,0.00179,0.95,https://doi.org/10.1021/acs.chemmater.5b00025,1
1935,Ba8.01Ga15.89Zn0.006Sn30.1,Ba8.01Ga15.89Zn0.006Sn30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294226567418435,0,0,0,0,0,0,0,0,0,0,0,0,0.148316853682924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001110987668036,0,0.557345480131837,0,0,0,0,0,0,0,0,0,0,0,0,500,,399,11050,0.00176,0.97,https://doi.org/10.1021/acs.chemmater.5b00025,1
1936,Ba8Ga15.88Zn0.007Sn30.12,Ba8Ga15.88Zn0.007Sn30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294035958301702,0,0,0,0,0,0,0,0,0,0,0,0,0.148128946247709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001296128279667,0,0.557705482622623,0,0,0,0,0,0,0,0,0,0,0,0,300,,320,16750,0.00172,0.52,https://doi.org/10.1021/acs.chemmater.5b00025,1
1937,Ba8Ga15.88Zn0.007Sn30.12,Ba8Ga15.88Zn0.007Sn30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294035958301702,0,0,0,0,0,0,0,0,0,0,0,0,0.148128946247709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001296128279667,0,0.557705482622623,0,0,0,0,0,0,0,0,0,0,0,0,340,,341,15620,0.00182,0.66,https://doi.org/10.1021/acs.chemmater.5b00025,1
1938,Ba8Ga15.88Zn0.007Sn30.12,Ba8Ga15.88Zn0.007Sn30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294035958301702,0,0,0,0,0,0,0,0,0,0,0,0,0.148128946247709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001296128279667,0,0.557705482622623,0,0,0,0,0,0,0,0,0,0,0,0,380,,360,14699,0.0019,0.79,https://doi.org/10.1021/acs.chemmater.5b00025,1
1939,Ba8Ga15.88Zn0.007Sn30.12,Ba8Ga15.88Zn0.007Sn30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294035958301702,0,0,0,0,0,0,0,0,0,0,0,0,0.148128946247709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001296128279667,0,0.557705482622623,0,0,0,0,0,0,0,0,0,0,0,0,580,,385,11890,0.00176,0.82,https://doi.org/10.1021/acs.chemmater.5b00025,1
1940,Ba8Ga15.88Zn0.007Sn30.12,Ba8Ga15.88Zn0.007Sn30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294035958301702,0,0,0,0,0,0,0,0,0,0,0,0,0.148128946247709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001296128279667,0,0.557705482622623,0,0,0,0,0,0,0,0,0,0,0,0,420,,374,13684,0.00192,0.9,https://doi.org/10.1021/acs.chemmater.5b00025,1
1941,Ba8Ga15.88Zn0.007Sn30.12,Ba8Ga15.88Zn0.007Sn30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294035958301702,0,0,0,0,0,0,0,0,0,0,0,0,0.148128946247709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001296128279667,0,0.557705482622623,0,0,0,0,0,0,0,0,0,0,0,0,540,,396,12023,0.00189,0.99,https://doi.org/10.1021/acs.chemmater.5b00025,1
1942,Ba8Ga15.88Zn0.007Sn30.12,Ba8Ga15.88Zn0.007Sn30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294035958301702,0,0,0,0,0,0,0,0,0,0,0,0,0.148128946247709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001296128279667,0,0.557705482622623,0,0,0,0,0,0,0,0,0,0,0,0,460,,389,13000,0.00197,1.02,https://doi.org/10.1021/acs.chemmater.5b00025,1
1943,Ba8Ga15.88Zn0.007Sn30.12,Ba8Ga15.88Zn0.007Sn30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294035958301702,0,0,0,0,0,0,0,0,0,0,0,0,0.148128946247709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001296128279667,0,0.557705482622623,0,0,0,0,0,0,0,0,0,0,0,0,500,,400,12310,0.00197,1.07,https://doi.org/10.1021/acs.chemmater.5b00025,1
1944,Ba0.5Cr5Se8,Ba0.5Cr5Se8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,228,372,1.09,,,,1
1945,Ba0.5Cr5Se8,Ba0.5Cr5Se8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,258,471,1.17,,,,1
1946,Ba0.5Cr5Se8,Ba0.5Cr5Se8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,286,709,1.28,,,,1
1947,Ba0.5Cr5Se8,Ba0.5Cr5Se8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,312,1240,1.47,,,,1
1948,Ba0.5Cr5Se8,Ba0.5Cr5Se8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,294,1411,0.96,,,,1
1949,Ba0.5Cr5Se8,Ba0.5Cr5Se8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,269,1640,0.85,,,,1
1950,Ba0.5Cr5Se8,Ba0.5Cr5Se8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,250,1907,0.86,,,,1
1951,Ba0.5Cr5Se8,Ba0.5Cr5Se8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,225,2265,0.87,,,,1
1952,Ge0.55Pb0.45Te,Ge0.55Pb0.45Te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,50,75949,2.51,,,,1
1953,Ge0.55Pb0.45Te,Ge0.55Pb0.45Te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,63,63830,2.13,,,,1
1954,Ge0.55Pb0.45Te,Ge0.55Pb0.45Te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,84,48000,2.03,,,,1
1955,Ge0.55Pb0.45Te,Ge0.55Pb0.45Te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,101,38462,2.25,,,,1
1956,Ge0.55Pb0.45Te,Ge0.55Pb0.45Te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,112,41667,1.77,,,,1
1957,Ge0.55Pb0.45Te,Ge0.55Pb0.45Te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,129,39474,1.72,,,,1
1958,Ge0.55Pb0.45Te0.2Se0.8,Ge0.55Pb0.45Te0.2Se0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,384,2850,0.8,,,,1
1959,Ge0.55Pb0.45Te0.2Se0.8,Ge0.55Pb0.45Te0.2Se0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,391,2821,0.74,,,,1
1960,Ge0.55Pb0.45Te0.2Se0.8,Ge0.55Pb0.45Te0.2Se0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,281,2022,0.78,,,,1
1961,Ge0.55Pb0.45Te0.2Se0.8,Ge0.55Pb0.45Te0.2Se0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,230,2321,0.91,,,,1
1962,Ge0.55Pb0.45Te0.2Se0.8,Ge0.55Pb0.45Te0.2Se0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,225,4622,0.85,,,,1
1963,Ge0.55Pb0.45Te0.2Se0.8,Ge0.55Pb0.45Te0.2Se0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,211,6790,0.87,,,,1
1964,Ge0.55Pb0.45Te0.3Se0.7,Ge0.55Pb0.45Te0.3Se0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,258,4955,0.79,,,,1
1965,Ge0.55Pb0.45Te0.3Se0.7,Ge0.55Pb0.45Te0.3Se0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,272,5288,0.67,,,,1
1966,Ge0.55Pb0.45Te0.3Se0.7,Ge0.55Pb0.45Te0.3Se0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,339,3571,0.65,,,,1
1967,Ge0.55Pb0.45Te0.3Se0.7,Ge0.55Pb0.45Te0.3Se0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,299,4911,0.64,,,,1
1968,Ge0.55Pb0.45Te0.3Se0.7,Ge0.55Pb0.45Te0.3Se0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.225,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,296,6044,0.62,,,,1
